,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
17072,-0.0012,0.0004,100.0,518.67,643.4,1597.72,1419.4,14.62,21.61,552.5,2388.2,9087.0,1.3,47.89,520.19,2388.16,8160.0,8.4885,0.03,396,2388,50,38.51,23.2271,30
17073,0.004,0.0004,100.0,518.67,642.24,1584.36,1395.22,14.62,21.6,554.72,2388.04,9065.4,1.3,47.22,523.16,2387.99,8138.39,8.3998,0.03,391,2388,50,38.96,23.2986,198
17074,-0.0049,0.0004,100.0,518.67,642.49,1591.7,1403.21,14.62,21.61,554.15,2388.09,9058.87,1.3,47.34,521.26,2388.02,8146.51,8.4173,0.03,392,2388,50,38.87,23.3199,106
17075,0.0019,-0.0001,100.0,518.67,642.91,1595.08,1424.68,14.62,21.61,551.97,2388.19,9050.23,1.3,47.87,520.52,2388.19,8130.11,8.4908,0.03,394,2388,50,38.65,23.2345,51
17076,-0.0001,0.0,100.0,518.67,642.34,1584.83,1408.43,14.62,21.61,553.51,2388.11,9057.66,1.3,47.55,521.29,2388.11,8132.6,8.4538,0.03,394,2388,50,38.83,23.2002,117
17077,0.0055,-0.0002,100.0,518.67,642.52,1588.58,1409.1,14.62,21.61,553.05,2388.13,9058.84,1.3,47.63,521.32,2388.11,8136.77,8.4646,0.03,393,2388,50,38.85,23.2195,141
17078,0.0043,0.0002,100.0,518.67,643.6,1599.96,1423.08,14.62,21.61,552.31,2388.25,9046.74,1.3,47.96,520.44,2388.23,8124.3,8.4715,0.03,395,2388,50,38.59,23.2295,9
17079,-0.0009,-0.0003,100.0,518.67,642.15,1586.66,1398.84,14.62,21.6,554.59,2387.99,9063.03,1.3,47.36,521.88,2388.05,8145.32,8.408,0.03,392,2388,50,39.12,23.4309,128
17080,-0.0017,0.0002,100.0,518.67,642.96,1597.06,1423.57,14.62,21.61,551.89,2388.08,9133.05,1.3,47.94,520.61,2388.18,8199.19,8.4795,0.03,396,2388,50,38.46,23.0831,10
17081,0.0042,0.0001,100.0,518.67,642.51,1589.15,1395.3,14.62,21.61,553.68,2388.07,9060.95,1.3,47.35,522.01,2388.09,8139.31,8.4054,0.03,392,2388,50,38.79,23.4098,98
17082,0.0017,-0.0002,100.0,518.67,641.76,1591.02,1402.42,14.62,21.61,554.4,2388.03,9074.12,1.3,47.13,522.07,2387.98,8149.73,8.3967,0.03,392,2388,50,39.0,23.433000000000003,236
17083,-0.0032,0.0,100.0,518.67,642.95,1595.26,1412.92,14.62,21.61,553.08,2388.15,9057.4,1.3,47.55,521.1,2388.14,8134.59,8.4861,0.03,394,2388,50,38.59,23.1752,66
17084,-0.0035,-0.0002,100.0,518.67,643.03,1599.24,1426.0,14.62,21.61,551.31,2388.22,9070.29,1.3,48.07,520.21,2388.25,8145.02,8.5291,0.03,395,2388,50,38.66,23.0945,9
17085,0.0002,0.0005,100.0,518.67,642.54,1588.03,1399.2,14.62,21.61,554.23,2387.99,9066.57,1.3,47.32,521.76,2388.03,8150.84,8.4182,0.03,393,2388,50,39.06,23.3368,97
17086,-0.0018,0.0002,100.0,518.67,642.31,1580.94,1404.1,14.62,21.61,554.77,2388.04,9057.58,1.3,47.26,522.15,2387.98,8138.68,8.4106,0.03,392,2388,50,38.83,23.4446,170
17087,0.0025,0.0004,100.0,518.67,643.24,1601.51,1420.05,14.62,21.61,552.21,2388.16,9063.12,1.3,47.91,520.15,2388.18,8143.87,8.4889,0.03,395,2388,50,38.44,23.2362,33
17088,0.0015,-0.0001,100.0,518.67,642.42,1593.18,1416.79,14.62,21.61,553.14,2388.08,9090.82,1.3,47.59,520.99,2388.15,8159.43,8.4548,0.03,393,2388,50,38.69,23.2141,43
17089,-0.0015,-0.0005,100.0,518.67,642.43,1586.52,1405.93,14.62,21.61,553.06,2388.09,9053.34,1.3,47.51,521.27,2388.12,8131.55,8.4309,0.03,394,2388,50,38.81,23.2412,72
17090,0.0018,0.0001,100.0,518.67,642.65,1585.71,1394.7,14.62,21.61,554.13,2388.14,9044.2,1.3,47.69,521.92,2388.11,8135.39,8.4409,0.03,392,2388,50,38.89,23.3721,171
17091,-0.0026,-0.0001,100.0,518.67,643.82,1604.4,1427.23,14.62,21.61,551.28,2388.21,9051.67,1.3,48.03,519.93,2388.27,8134.37,8.4918,0.03,397,2388,50,38.56,23.0371,20
17092,0.0007,0.0001,100.0,518.67,643.17,1596.56,1413.66,14.62,21.61,552.89,2388.19,9063.72,1.3,47.72,520.91,2388.17,8143.27,8.5006,0.03,395,2388,50,38.65,23.1441,39
17093,0.0016,-0.0001,100.0,518.67,644.04,1607.23,1432.29,14.62,21.61,550.69,2388.27,9047.27,1.3,48.31,519.06,2388.26,8115.44,8.5228,0.03,396,2388,50,38.53,23.0902,0
17094,0.0005,-0.0004,100.0,518.67,642.08,1587.71,1401.77,14.62,21.61,554.3,2388.06,9050.38,1.3,47.33,522.22,2388.05,8142.48,8.3951,0.03,392,2388,50,38.85,23.3011,283
17095,0.001,-0.0,100.0,518.67,643.14,1584.3,1404.01,14.62,21.61,553.79,2388.15,9054.05,1.3,47.36,520.8,2388.04,8130.98,8.4426,0.03,392,2388,50,38.79,23.3341,164
17096,-0.0042,0.0005,100.0,518.67,642.97,1594.0,1407.56,14.62,21.61,553.09,2388.09,9044.59,1.3,47.33,521.09,2388.1,8126.9,8.4573,0.03,394,2388,50,38.92,23.2672,128
17097,0.0003,-0.0,100.0,518.67,642.38,1593.98,1414.39,14.62,21.61,552.93,2388.17,9039.97,1.3,47.52,521.42,2388.12,8115.35,8.4201,0.03,394,2388,50,38.6,23.36,145
17098,0.0035,-0.0004,100.0,518.67,642.28,1584.28,1405.56,14.62,21.61,553.93,2388.04,9077.44,1.3,47.39,521.74,2388.03,8155.39,8.3877,0.03,392,2388,50,38.95,23.3403,124
17099,-0.0037,-0.0001,100.0,518.67,642.26,1586.04,1410.59,14.62,21.61,553.53,2388.14,9048.59,1.3,47.53,521.74,2388.09,8123.75,8.4437,0.03,394,2388,50,38.75,23.1774,111
17100,0.0005,-0.0004,100.0,518.67,643.13,1598.2,1425.74,14.62,21.61,552.09,2388.14,9067.22,1.3,47.86,521.04,2388.17,8139.74,8.4731,0.03,395,2388,50,38.55,23.1409,46
17101,0.002,0.0001,100.0,518.67,642.88,1586.2,1405.68,14.62,21.61,553.58,2388.08,9057.22,1.3,47.45,521.49,2388.02,8140.92,8.427999999999999,0.03,394,2388,50,38.85,23.2545,127
17102,-0.0018,-0.0002,100.0,518.67,642.41,1596.29,1409.19,14.62,21.61,553.36,2388.05,9066.21,1.3,47.43,521.92,2388.06,8147.16,8.4634,0.03,393,2388,50,38.95,23.3585,193
17103,0.0026,0.0004,100.0,518.67,643.18,1596.56,1408.8,14.62,21.61,553.11,2388.14,9047.93,1.3,47.69,521.47,2388.12,8124.71,8.4388,0.03,393,2388,50,38.9,23.2814,99
17104,0.0016,-0.0004,100.0,518.67,642.82,1599.46,1410.87,14.62,21.61,553.97,2388.12,9066.74,1.3,47.7,521.35,2388.11,8144.55,8.4474,0.03,393,2388,50,38.76,23.3341,64
17105,0.0007,0.0004,100.0,518.67,642.28,1592.08,1407.31,14.62,21.61,552.94,2388.14,9045.56,1.3,47.72,521.49,2388.12,8120.09,8.4249,0.03,394,2388,50,38.68,23.2141,59
17106,0.0022,0.0005,100.0,518.67,642.33,1597.12,1407.97,14.62,21.61,553.31,2388.05,9067.58,1.3,47.35,521.54,2388.04,8147.14,8.4081,0.03,394,2388,50,38.91,23.3142,211
17107,0.0005,-0.0005,100.0,518.67,642.63,1581.1,1407.94,14.62,21.61,553.43,2388.15,9038.89,1.3,47.45,521.23,2388.11,8125.09,8.4474,0.03,394,2388,50,38.9,23.2561,169
17108,-0.0013,0.0002,100.0,518.67,642.07,1590.99,1409.49,14.62,21.61,553.73,2388.11,9049.42,1.3,47.31,521.77,2388.09,8127.72,8.4225,0.03,391,2388,50,38.8,23.2473,71
17109,-0.0022,0.0003,100.0,518.67,642.28,1583.74,1402.36,14.62,21.61,554.47,2388.08,9057.53,1.3,47.32,522.65,2388.04,8142.93,8.4,0.03,392,2388,50,38.96,23.3714,155
17110,-0.0021,-0.0,100.0,518.67,642.71,1597.39,1413.75,14.62,21.61,552.8,2388.12,9075.27,1.3,47.79,521.51,2388.14,8159.25,8.4703,0.03,395,2388,50,38.56,23.2453,42
17111,0.0009,0.0004,100.0,518.67,643.25,1591.95,1409.95,14.62,21.61,553.24,2388.09,9060.73,1.3,47.82,521.68,2388.15,8136.94,8.4504,0.03,393,2388,50,38.88,23.3357,96
17112,0.0013,0.0005,100.0,518.67,642.68,1589.19,1412.25,14.62,21.61,553.02,2388.13,9059.36,1.3,47.7,521.54,2388.09,8136.5,8.4688,0.03,393,2388,50,38.84,23.1409,174
17113,0.0012,-0.0,100.0,518.67,643.2,1584.32,1407.07,14.62,21.61,553.63,2388.12,9057.75,1.3,47.63,521.27,2388.09,8135.41,8.4183,0.03,393,2388,50,38.65,23.24,103
17114,-0.0,0.0001,100.0,518.67,642.77,1590.04,1408.29,14.62,21.61,553.12,2388.12,9064.6,1.3,47.68,521.0,2388.11,8135.74,8.4604,0.03,394,2388,50,38.7,23.1846,72
17115,-0.0005,-0.0,100.0,518.67,642.91,1595.74,1420.01,14.62,21.61,552.84,2388.15,9099.64,1.3,47.76,520.39,2388.11,8173.2,8.4801,0.03,395,2388,50,38.87,23.1829,30
17116,-0.003,0.0003,100.0,518.67,642.69,1583.55,1403.85,14.62,21.61,553.57,2388.1,9062.23,1.3,47.45,521.28,2388.11,8140.91,8.411,0.03,394,2388,50,38.82,23.3887,130
17117,-0.0019,0.0003,100.0,518.67,642.41,1588.08,1410.89,14.62,21.61,552.7,2388.12,9079.78,1.3,47.58,521.07,2388.07,8157.76,8.4606,0.03,393,2388,50,38.82,23.2673,83
17118,-0.0025,-0.0001,100.0,518.67,642.42,1590.07,1398.73,14.62,21.61,553.51,2388.08,9060.06,1.3,47.28,522.15,2388.05,8146.64,8.427,0.03,392,2388,50,39.06,23.3177,104
17119,0.0005,-0.0005,100.0,518.67,643.26,1597.48,1427.52,14.62,21.61,552.06,2388.29,9059.13,1.3,47.99,520.11,2388.24,8129.43,8.5082,0.03,394,2388,50,38.71,23.1775,22
17120,0.0001,0.0001,100.0,518.67,642.66,1590.98,1422.89,14.62,21.61,553.06,2388.18,9040.55,1.3,47.76,520.72,2388.21,8122.96,8.4787,0.03,393,2388,50,38.69,23.2188,66
17121,0.0004,0.0002,100.0,518.67,642.23,1587.5,1397.2,14.62,21.61,554.44,2388.01,9062.15,1.3,47.12,522.36,2388.0,8148.26,8.3796,0.03,390,2388,50,39.05,23.5187,129
17122,0.003,-0.0,100.0,518.67,642.46,1590.93,1406.47,14.62,21.61,554.06,2388.14,9053.11,1.3,47.52,522.58,2388.07,8129.58,8.394,0.03,395,2388,50,39.01,23.2268,187
17123,-0.0002,0.0004,100.0,518.67,642.2,1585.3,1407.17,14.62,21.61,553.37,2388.12,9068.39,1.3,47.57,521.36,2388.09,8142.87,8.4066,0.03,395,2388,50,38.88,23.2827,101
17124,-0.0036,-0.0004,100.0,518.67,644.01,1600.61,1431.57,14.62,21.61,551.78,2388.19,9087.32,1.3,48.04,519.31,2388.2,8166.05,8.5311,0.03,396,2388,50,38.37,23.1508,0
17125,-0.0014,-0.0002,100.0,518.67,642.51,1589.86,1405.45,14.62,21.61,553.86,2388.07,9051.67,1.3,47.36,521.75,2388.08,8125.17,8.402000000000001,0.03,392,2388,50,38.84,23.3195,185
17126,0.0004,0.0002,100.0,518.67,642.32,1589.73,1408.51,14.62,21.61,553.86,2388.11,9059.65,1.3,47.45,521.92,2388.08,8134.13,8.4688,0.03,392,2388,50,38.79,23.4241,147
17127,0.0015,-0.0002,100.0,518.67,642.6,1594.1,1399.88,14.62,21.61,554.39,2388.02,9070.79,1.3,47.25,522.22,2388.03,8144.77,8.4095,0.03,392,2388,50,38.82,23.3383,140
17128,0.0012,0.0003,100.0,518.67,642.62,1589.65,1411.89,14.62,21.61,552.94,2388.13,9053.23,1.3,47.77,521.76,2388.15,8134.64,8.4368,0.03,394,2388,50,38.73,23.2379,244
17129,0.0024,-0.0,100.0,518.67,642.92,1595.45,1403.2,14.62,21.61,552.9,2388.06,9073.36,1.3,47.46,521.25,2388.06,8148.33,8.4324,0.03,393,2388,50,38.88,23.2356,85
17130,0.0006,-0.0003,100.0,518.67,642.12,1577.38,1404.25,14.62,21.61,554.1,2388.05,9069.32,1.3,47.37,522.24,2387.97,8148.33,8.383,0.03,392,2388,50,38.95,23.3788,128
17131,-0.0001,0.0,100.0,518.67,642.99,1604.81,1427.9,14.62,21.61,551.72,2388.17,9087.47,1.3,47.94,520.02,2388.15,8163.79,8.5022,0.03,394,2388,50,38.58,23.0818,9
17132,-0.0009,-0.0001,100.0,518.67,642.09,1581.87,1403.84,14.62,21.61,554.0,2388.04,9061.89,1.3,47.45,521.84,2388.01,8139.99,8.4072,0.03,392,2388,50,38.86,23.2952,122
17133,0.0013,-0.0,100.0,518.67,642.75,1594.93,1408.51,14.62,21.61,553.51,2388.11,9055.2,1.3,47.52,521.58,2388.2,8127.21,8.4532,0.03,393,2388,50,38.78,23.1078,147
17134,-0.0022,0.0,100.0,518.67,642.61,1592.03,1417.94,14.62,21.61,553.49,2388.15,9053.44,1.3,47.46,520.77,2388.15,8130.1,8.4433,0.03,394,2388,50,38.94,23.2662,87
17135,0.0009,-0.0003,100.0,518.67,642.61,1591.13,1410.4,14.62,21.61,552.83,2388.18,9054.43,1.3,47.59,521.35,2388.16,8128.92,8.4474,0.03,394,2388,50,38.77,23.3147,133
17136,0.0024,-0.0005,100.0,518.67,643.85,1603.36,1425.87,14.62,21.61,551.28,2388.29,9038.73,1.3,48.4,519.15,2388.27,8116.79,8.5559,0.03,396,2388,50,38.37,23.1615,0
17137,0.0021,-0.0002,100.0,518.67,642.91,1591.03,1409.11,14.62,21.61,553.48,2388.06,9085.54,1.3,47.45,521.23,2387.97,8162.8,8.4625,0.03,393,2388,50,38.84,23.345,67
17138,0.0031,0.0003,100.0,518.67,642.26,1594.58,1415.79,14.62,21.61,552.6,2388.05,9071.58,1.3,47.67,521.1,2388.12,8151.07,8.4586,0.03,392,2388,50,38.71,23.2532,71
17139,-0.0022,-0.0005,100.0,518.67,642.21,1586.83,1395.48,14.62,21.61,554.45,2388.0,9060.44,1.3,47.17,522.47,2388.03,8144.65,8.4259,0.03,391,2388,50,39.14,23.448,135
17140,0.0011,0.0004,100.0,518.67,643.48,1599.38,1422.14,14.62,21.61,551.43,2388.26,9050.88,1.3,48.21,520.15,2388.26,8128.1,8.5011,0.03,398,2388,50,38.59,23.0831,12
17141,-0.0025,-0.0004,100.0,518.67,642.63,1593.2,1410.92,14.62,21.61,553.19,2388.1,9062.23,1.3,47.65,521.13,2388.12,8137.17,8.4249,0.03,394,2388,50,38.83,23.1902,97
17142,-0.0022,0.0002,100.0,518.67,642.82,1587.98,1405.19,14.62,21.61,553.19,2388.05,9072.8,1.3,47.48,521.78,2388.07,8148.46,8.4609,0.03,393,2388,50,38.84,23.3837,80
17143,0.0011,0.0002,100.0,518.67,642.0,1583.72,1404.24,14.62,21.61,553.92,2388.03,9049.81,1.3,47.18,522.21,2388.0,8137.73,8.3785,0.03,391,2388,50,38.95,23.4476,115
17144,0.0007,0.0003,100.0,518.67,644.18,1600.93,1425.22,14.62,21.61,551.62,2388.11,9214.52,1.3,48.0,520.29,2388.12,8270.51,8.4947,0.03,396,2388,50,38.59,23.0387,2
17145,0.0014,-0.0001,100.0,518.67,642.05,1577.46,1404.75,14.62,21.61,554.38,2387.99,9056.05,1.3,47.03,522.66,2388.04,8146.1,8.4203,0.03,392,2388,50,39.21,23.4586,150
17146,0.0013,-0.0002,100.0,518.67,642.01,1585.1,1401.22,14.62,21.61,553.9,2387.99,9061.72,1.3,47.13,522.1,2388.01,8139.78,8.3626,0.03,393,2388,50,38.9,23.3292,170
17147,-0.0003,-0.0002,100.0,518.67,642.88,1578.03,1415.63,14.62,21.61,553.27,2388.16,9064.34,1.3,47.59,521.36,2388.11,8137.33,8.4152,0.03,393,2388,50,38.83,23.2144,173
17148,0.0001,0.0004,100.0,518.67,642.53,1590.31,1404.22,14.62,21.61,553.66,2388.11,9046.88,1.3,47.62,521.46,2388.17,8126.12,8.4442,0.03,393,2388,50,38.74,23.2201,165
17149,-0.0016,-0.0,100.0,518.67,642.2,1583.35,1402.41,14.62,21.61,554.5,2388.06,9060.22,1.3,47.28,522.07,2388.02,8144.86,8.3929,0.03,392,2388,50,39.06,23.4013,259
17150,-0.0,-0.0003,100.0,518.67,643.44,1597.61,1423.67,14.62,21.61,551.49,2388.19,9096.47,1.3,47.99,519.72,2388.24,8160.69,8.5285,0.03,396,2388,50,38.49,23.0702,9
17151,0.0015,-0.0002,100.0,518.67,642.59,1589.24,1411.04,14.62,21.61,553.77,2388.14,9062.48,1.3,47.46,521.19,2388.07,8147.26,8.4476,0.03,394,2388,50,38.61,23.166999999999998,76
17152,-0.005,-0.0003,100.0,518.67,642.81,1589.64,1406.18,14.62,21.61,553.8,2388.07,9065.48,1.3,47.47,521.52,2388.09,8142.88,8.4438,0.03,393,2388,50,38.9,23.1849,90
17153,-0.001,-0.0001,100.0,518.67,642.9,1587.31,1404.3,14.62,21.61,552.91,2388.05,9055.83,1.3,47.49,521.14,2388.07,8136.89,8.4432,0.03,391,2388,50,38.79,23.276,231
17154,-0.0016,-0.0004,100.0,518.67,642.01,1582.26,1394.42,14.62,21.61,554.44,2387.98,9060.31,1.3,47.17,522.31,2388.01,8144.7,8.3571,0.03,392,2388,50,39.13,23.4963,186
17155,0.0006,-0.0003,100.0,518.67,642.29,1589.44,1400.74,14.62,21.61,554.05,2388.06,9059.32,1.3,47.29,522.03,2388.07,8148.89,8.3973,0.03,392,2388,50,39.15,23.3596,272
17156,0.0012,0.0004,100.0,518.67,641.81,1588.21,1404.35,14.62,21.61,553.36,2388.08,9044.63,1.3,47.39,521.9,2388.13,8129.16,8.4226,0.03,391,2388,50,38.87,23.3251,164
17157,-0.0014,0.0002,100.0,518.67,642.43,1596.57,1405.88,14.62,21.61,552.94,2388.15,9063.8,1.3,47.5,521.85,2388.11,8140.45,8.4728,0.03,393,2388,50,38.72,23.3286,159
17158,0.0023,0.0005,100.0,518.67,642.79,1589.27,1407.02,14.62,21.61,553.76,2388.03,9055.89,1.3,47.55,521.74,2388.08,8130.93,8.3974,0.03,393,2388,50,39.14,23.4789,138
17159,-0.0002,-0.0001,100.0,518.67,642.49,1586.56,1399.82,14.62,21.61,554.35,2388.07,9067.4,1.3,47.37,521.75,2388.06,8149.79,8.4171,0.03,391,2388,50,38.83,23.3915,71
17160,0.002,-0.0001,100.0,518.67,643.13,1596.9,1407.02,14.62,21.61,553.18,2388.14,9043.09,1.3,47.64,521.12,2388.1,8123.89,8.4704,0.03,393,2388,50,38.72,23.2122,123
17161,0.0012,0.0002,100.0,518.67,642.4,1584.11,1394.33,14.62,21.61,554.25,2388.04,9066.95,1.3,47.13,522.08,2388.02,8146.43,8.4152,0.03,391,2388,50,39.01,23.4295,148
17162,0.0015,0.0004,100.0,518.67,642.75,1582.95,1397.95,14.62,21.6,553.71,2388.0,9056.69,1.3,47.25,522.83,2388.01,8140.99,8.4084,0.03,390,2388,50,39.13,23.4073,205
17163,0.0002,-0.0001,100.0,518.67,643.57,1596.03,1410.59,14.62,21.61,552.71,2388.19,9045.79,1.3,47.93,521.29,2388.24,8122.43,8.4524,0.03,395,2388,50,38.68,23.1601,16
17164,0.0006,-0.0001,100.0,518.67,642.52,1583.12,1403.58,14.62,21.61,554.97,2387.99,9068.09,1.3,47.24,522.41,2388.01,8151.48,8.4222,0.03,392,2388,50,38.92,23.3366,193
17165,0.0024,0.0002,100.0,518.67,642.2,1587.07,1401.68,14.62,21.61,554.04,2388.09,9075.13,1.3,47.36,521.95,2387.95,8146.47,8.3805,0.03,393,2388,50,38.81,23.3747,91
17166,0.0012,0.0004,100.0,518.67,643.44,1591.86,1421.47,14.62,21.61,552.58,2388.11,9049.89,1.3,47.91,520.71,2388.13,8132.65,8.4859,0.03,395,2388,50,38.68,23.1684,40
17167,-0.0001,0.0003,100.0,518.67,642.37,1587.16,1409.02,14.62,21.61,552.98,2388.12,9053.39,1.3,47.4,521.34,2388.13,8135.56,8.4379,0.03,393,2388,50,38.85,23.2734,152
17168,0.0022,-0.0002,100.0,518.67,642.8,1599.21,1418.72,14.62,21.61,552.1,2388.11,9061.42,1.3,47.73,520.65,2388.13,8139.5,8.4771,0.03,394,2388,50,38.69,23.1832,26
17169,-0.0007,-0.0002,100.0,518.67,642.67,1591.63,1404.44,14.62,21.61,553.73,2388.05,9065.69,1.3,47.53,521.18,2388.04,8148.06,8.4393,0.03,394,2388,50,38.79,23.2819,72
17170,0.0006,0.0004,100.0,518.67,642.71,1594.12,1400.38,14.62,21.61,553.49,2388.1,9046.24,1.3,47.57,521.22,2388.1,8127.61,8.43,0.03,393,2388,50,38.82,23.3395,166
17171,-0.0021,-0.0,100.0,518.67,642.24,1589.85,1414.88,14.62,21.61,553.31,2388.15,9061.57,1.3,47.68,521.06,2388.13,8137.63,8.4427,0.03,394,2388,50,38.77,23.2818,40
17172,0.0019,-0.0,100.0,518.67,642.46,1591.42,1414.03,14.62,21.61,552.63,2388.1,9047.8,1.3,47.67,520.83,2388.15,8122.87,8.4345,0.03,394,2388,50,38.96,23.2702,104
17173,0.0,-0.0003,100.0,518.67,641.95,1592.11,1397.32,14.62,21.61,554.35,2388.01,9057.31,1.3,47.1,522.36,2388.02,8143.4,8.4285,0.03,391,2388,50,39.18,23.4827,199
17174,-0.0007,-0.0005,100.0,518.67,642.93,1593.66,1408.19,14.62,21.61,553.54,2388.07,9073.0,1.3,47.51,521.92,2388.04,8151.66,8.4659,0.03,394,2388,50,38.8,23.295,72
17175,-0.0009,-0.0001,100.0,518.67,642.22,1587.3,1392.32,14.62,21.61,554.16,2387.99,9057.22,1.3,47.34,522.42,2387.99,8138.01,8.4101,0.03,392,2388,50,39.08,23.4309,125
17176,-0.0015,0.0003,100.0,518.67,642.17,1591.61,1402.58,14.62,21.61,553.44,2388.15,9065.48,1.3,47.52,520.76,2388.14,8133.04,8.4322,0.03,395,2388,50,38.9,23.2814,88
17177,0.0005,0.0005,100.0,518.67,642.01,1590.53,1400.86,14.62,21.61,553.61,2388.02,9060.67,1.3,47.5,521.81,2388.08,8145.25,8.4107,0.03,393,2388,50,39.15,23.3811,245
17178,0.0026,0.0001,100.0,518.67,642.46,1584.69,1402.15,14.62,21.61,554.0,2388.07,9047.78,1.3,47.34,522.33,2388.06,8135.69,8.4025,0.03,393,2388,50,38.99,23.3497,126
17179,-0.0048,-0.0001,100.0,518.67,642.63,1594.85,1404.57,14.62,21.61,554.2,2388.02,9092.35,1.3,47.26,521.37,2387.97,8166.88,8.4244,0.03,392,2388,50,38.99,23.3045,64
17180,-0.0027,0.0001,100.0,518.67,643.64,1599.22,1425.95,14.62,21.61,551.29,2388.29,9040.58,1.3,48.33,520.04,2388.35,8112.58,8.5223,0.03,398,2388,50,38.49,23.0675,2
17181,0.001,0.0,100.0,518.67,641.99,1592.25,1404.92,14.62,21.61,554.52,2388.01,9063.63,1.3,47.18,522.13,2387.97,8142.53,8.4293,0.03,393,2388,50,39.08,23.5075,114
17182,-0.0008,0.0001,100.0,518.67,642.57,1580.54,1398.95,14.62,21.61,554.31,2387.93,9068.79,1.3,47.2,522.53,2387.99,8155.6,8.3873,0.03,390,2388,50,39.01,23.4461,156
17183,0.0017,-0.0005,100.0,518.67,642.55,1585.1,1408.36,14.62,21.61,552.59,2388.18,9050.72,1.3,47.79,521.4,2388.13,8132.63,8.4627,0.03,395,2388,50,38.73,23.1824,139
17184,0.0006,-0.0001,100.0,518.67,643.2,1598.17,1414.55,14.62,21.61,552.37,2388.18,9054.48,1.3,47.69,521.23,2388.16,8134.94,8.4758,0.03,394,2388,50,38.71,23.2071,64
17185,-0.0019,0.0002,100.0,518.67,642.76,1592.99,1410.38,14.62,21.61,552.2,2388.12,9070.64,1.3,47.62,521.29,2388.13,8144.1,8.4492,0.03,393,2388,50,38.65,23.3404,52
17186,-0.0024,0.0003,100.0,518.67,642.45,1587.39,1399.11,14.62,21.61,554.89,2388.07,9051.17,1.3,47.22,522.53,2388.05,8137.93,8.4304,0.03,391,2388,50,38.84,23.4508,130
17187,-0.0026,0.0004,100.0,518.67,643.1,1590.29,1419.87,14.62,21.61,553.02,2388.08,9055.96,1.3,47.43,521.44,2388.05,8135.76,8.4251,0.03,393,2388,50,38.78,23.2634,107
17188,-0.0021,0.0,100.0,518.67,642.55,1594.99,1414.14,14.62,21.61,553.09,2388.01,9096.93,1.3,47.68,521.19,2388.08,8173.73,8.4713,0.03,393,2388,50,38.92,23.2363,39
17189,-0.0014,0.0002,100.0,518.67,643.07,1588.82,1408.52,14.62,21.61,553.36,2388.14,9044.87,1.3,47.51,521.15,2388.14,8126.3,8.4225,0.03,392,2388,50,38.77,23.2212,212
17190,0.0008,-0.0,100.0,518.67,642.48,1593.15,1408.44,14.62,21.61,553.47,2388.09,9049.13,1.3,47.68,521.53,2388.11,8121.17,8.4225,0.03,392,2388,50,38.89,23.3199,146
17191,-0.0017,-0.0002,100.0,518.67,641.95,1578.36,1390.86,14.62,21.61,554.37,2388.04,9058.4,1.3,47.37,522.48,2388.07,8143.0,8.3843,0.03,391,2388,50,39.07,23.4163,164
17192,0.0009,-0.0003,100.0,518.67,643.2,1601.87,1424.69,14.62,21.61,551.96,2388.1,9128.54,1.3,48.12,520.2,2388.16,8192.99,8.5042,0.03,395,2388,50,38.49,23.1001,12
17193,-0.0012,0.0002,100.0,518.67,642.55,1582.75,1403.42,14.62,21.61,554.26,2388.04,9071.21,1.3,47.41,522.4,2388.04,8143.16,8.3931,0.03,392,2388,50,38.97,23.323,195
17194,-0.006,-0.0003,100.0,518.67,643.14,1597.76,1419.22,14.62,21.61,551.98,2388.15,9099.62,1.3,47.7,520.86,2388.11,8169.29,8.4775,0.03,396,2388,50,38.73,23.1884,30
17195,-0.0026,0.0005,100.0,518.67,642.63,1587.73,1401.9,14.62,21.61,554.28,2388.05,9061.31,1.3,47.27,521.94,2388.01,8143.35,8.4132,0.03,392,2388,50,39.0,23.3961,125
17196,-0.0014,0.0004,100.0,518.67,642.14,1583.88,1405.04,14.62,21.61,554.06,2388.05,9047.57,1.3,47.48,522.04,2388.1,8129.87,8.4401,0.03,393,2388,50,38.94,23.3578,150
17197,0.0005,-0.0,100.0,518.67,642.4,1582.86,1392.57,14.62,21.61,554.06,2388.0,9056.23,1.3,47.23,521.66,2387.99,8136.33,8.4392,0.03,391,2388,50,38.95,23.3811,197
17198,0.003,0.0005,100.0,518.67,643.44,1600.4,1420.29,14.62,21.61,552.4,2388.16,9142.03,1.3,47.84,520.41,2388.13,8213.24,8.4906,0.03,396,2388,50,38.61,23.1144,10
17199,0.0026,0.0001,100.0,518.67,642.67,1584.84,1399.88,14.62,21.61,554.64,2388.02,9056.63,1.3,47.48,522.15,2388.04,8137.89,8.4061,0.03,392,2388,50,39.12,23.4267,160
17200,-0.0044,-0.0004,100.0,518.67,643.58,1602.18,1424.93,14.62,21.61,551.47,2388.22,9078.07,1.3,48.2,520.16,2388.24,8144.09,8.5007,0.03,395,2388,50,38.51,22.9934,13
17201,0.0038,0.0001,100.0,518.67,643.14,1592.05,1408.61,14.62,21.61,552.93,2388.14,9053.17,1.3,47.65,521.41,2388.12,8130.5,8.413,0.03,392,2388,50,38.78,23.3209,104
